FEN
4k2r/r1b1nppb/2p1p2p/p1q1P3/1p3PP1/1P3NBP/P1P1Q1B1/2R2RK1 w k - 0 1
3rr1k1/b2n1pb1/6pp/3p4/qp5P/3Q1NP1/1P1BPPBK/1R2R3 w - - 0 1
r3r3/2q2k1p/5p2/4n1p1/nP1NQ3/7P/p1P5/K1R4R w - - 0 1
r3rbk1/ppp2p2/q5pp/3PN3/3P4/5B2/PP1K1PPP/R3Q2R b - - 0 1
2b1r1k1/2b3p1/p1q1p1Np/4p2P/P1N3Q1/1P2P1P1/5P2/2R2K2 b - - 0 1
r1bq1rk1/ppb2ppp/4p3/2pP4/2P1P3/8/P2QBPPP/1RB1R1K1 b - - 0 1
r2q1rk1/p2n1ppp/1bQ1p3/3p4/8/1PP2NP1/4PPBP/R4RK1 b - - 0 1
3r1rk1/ppn3bp/2pp1qp1/4pb2/2P5/3P1NP1/PP3PBP/R1BQ1RK1 w - - 0 1
5r2/3bq2k/p4ppP/1p1Pp3/8/1PP1B3/P1K2Q1P/6R1 w - - 0 1
2r3k1/5p1p/p2bp1p1/8/2q1PP2/3N4/6PP/3R1Q1K w - - 0 1
4Qb1r/5pp1/p2k4/1p5p/4p2P/8/P2q1PP1/1R4K1 w - - 0 1
6k1/3bq2r/1p1p2p1/2pPp1N1/1pP1PP2/1P4P1/3Q1K2/4R3 b - - 0 1
r1bq1rk1/pp3ppp/1bp2n2/4p3/1P2P2N/P1QB4/2P2PPP/R1B2RK1 b - - 0 1
r1q3k1/p4pb1/2nQp1p1/2N4p/8/1P6/P3BPPP/5RK1 b - - 0 1
B7/6k1/3pRn1p/2p3pP/2P2pP1/KP3P2/8/3r4 b - - 0 1
4r2k/pp3rb1/2p3pp/2N5/7B/2P2P2/PPKNq1PP/5R1R w - - 0 1
2rq3r/pp1k2pp/5n2/2p3p1/2p3b1/2N2NP1/PPQ2PB1/5RK1 w - - 0 1
3r2k1/p5p1/1p3p2/2p1q2Q/4p3/P1P1P1PR/1P5P/6K1 w - - 0 1
3r3k/2p2ppp/8/3q3n/p2rN3/2RP3P/P1Q2PP1/5RK1 w - - 0 1
6k1/p2q1n1p/3b1p2/1p4p1/8/1P1PQB2/P2BP2P/7K b - - 0 1
r2r2k1/1pq2ppp/2p1pbb1/2P5/1P6/BQ2PN2/5PPP/2R2RK1 b - - 0 1
4r3/1p5R/8/3P1k2/3B2pK/2N1P3/6r1/8 b - - 0 1
5r2/2p1nk1p/1p2p1pb/p3R3/8/1PN1P1P1/P4PKP/2B5 b - - 0 1
6k1/pp4p1/3p1n1p/r3q3/4P3/1PN1Q2P/P5P1/5RK1 w - - 0 1
1r2rbk1/3n1pp1/7p/1pNp1q2/1PnPp2P/2N1P1P1/2Q2PBK/2R1R3 w - - 0 1
r3k1nr/1q1nbppp/pp2p3/8/8/2N5/PPP1BPPP/R1BQ1RK1 w kq - 0 1
3r2k1/p1rq1pp1/4p2p/1pn1P3/7Q/7P/PP2BPP1/4RRK1 w - - 0 1
5rk1/p1rq1pp1/1b2p2p/1p2P3/4Q2B/7P/PP3PP1/R4RK1 b - - 0 1
r2q1rk1/1pp2ppp/1nnbb3/4p3/p2P4/P1N1PN2/1PQ1BPPP/R1BR2K1 b - - 0 1
r5k1/3qb1pp/2p1p3/1p6/3nPQ2/2N4P/PP1B2P1/5R1K b - - 0 1
r5k1/3qb1p1/2p1p2p/1p6/3nPQ2/2N4P/1P1B1PP1/5R1K b - - 0 1
1r3rk1/pp2ppbp/2pq1np1/5bB1/2BP4/2N5/PPPQ1PPP/R3R1K1 w - - 0 1
r1b2rk1/2p1bppp/pp2p3/8/1P1Nq3/P1P5/4BPPP/R2Q1RK1 w - - 0 1
r4rk1/2p1bppp/pp6/8/1P2q3/P1P2N2/5PPP/R2Q1RK1 w - - 0 1
7q/2p3kp/p2b2p1/5p2/Pp6/1B6/5PPP/4Q1K1 w - - 0 1
